Ticker,Name,prices,market_caps,total_volumes,Dates,Times
ETH,Ethereum,191.3,20737428494.66662,10229062756.046371,2019-11-07,00:00:00
ETH,Ethereum,186.82,20266199492.292927,8952840250.325546,2019-11-08,00:00:00
ETH,Ethereum,183.67,19922829399.444794,9317711239.968254,2019-11-09,00:00:00
ETH,Ethereum,184.96,20084569101.090305,7371484625.797002,2019-11-10,00:00:00
ETH,Ethereum,189.04,20498434183.96548,9145731474.140394,2019-11-11,00:00:00
ETH,Ethereum,184.84,20053149255.624203,8436450179.250551,2019-11-12,00:00:00
ETH,Ethereum,186.87,20253767836.417084,7224692515.135974,2019-11-13,00:00:00
ETH,Ethereum,187.84,20432066850.22492,7174004374.33889,2019-11-14,00:00:00
ETH,Ethereum,184.79,20069162255.474976,8007041886.640145,2019-11-15,00:00:00
ETH,Ethereum,180.17,19545090767.174282,9104427564.529264,2019-11-16,00:00:00
ETH,Ethereum,182.63,19844844655.043144,7196313424.600481,2019-11-17,00:00:00
ETH,Ethereum,183.99,19958777557.908268,6738152838.897733,2019-11-18,00:00:00
ETH,Ethereum,178.39,19368856364.95644,8026165759.571411,2019-11-19,00:00:00
ETH,Ethereum,175.82,19065767350.091602,7790094393.890497,2019-11-20,00:00:00
ETH,Ethereum,174.8,18988847253.54836,6713792276.519455,2019-11-21,00:00:00
ETH,Ethereum,161.15,17491549308.65305,8718872247.235916,2019-11-22,00:00:00
ETH,Ethereum,149.93,16287556192.270582,12883154422.38589,2019-11-23,00:00:00
ETH,Ethereum,151.97,16542855738.706274,7399048990.785586,2019-11-24,00:00:00
ETH,Ethereum,140.25,15475834863.359888,7849310718.476399,2019-11-25,00:00:00
ETH,Ethereum,146.35,15886464708.930641,9382188064.705387,2019-11-26,00:00:00
ETH,Ethereum,147.58,16079208209.774965,7520914600.00864,2019-11-27,00:00:00
ETH,Ethereum,152.62,16624532572.655481,8634745624.644365,2019-11-28,00:00:00
ETH,Ethereum,150.91,16410189698.68012,6528542635.067198,2019-11-29,00:00:00
ETH,Ethereum,154.26,16758887510.141882,7145810322.087986,2019-11-30,00:00:00
ETH,Ethereum,151.74,16526371128.750948,5436245310.980454,2019-12-01,00:00:00
ETH,Ethereum,151.02,16406763648.56546,6544172474.357911,2019-12-02,00:00:00
ETH,Ethereum,148.87,16190436587.112755,5011809194.132204,2019-12-03,00:00:00
ETH,Ethereum,147.13,16020038545.991947,5245524511.511721,2019-12-04,00:00:00
ETH,Ethereum,145.4,15854160155.08143,7074240395.510329,2019-12-05,00:00:00
ETH,Ethereum,147.8,16080828336.473515,6421963684.296958,2019-12-06,00:00:00
ETH,Ethereum,148.61,16139573040.723936,5806189343.207808,2019-12-07,00:00:00
ETH,Ethereum,147.15,16002334420.498518,4749924969.069943,2019-12-08,00:00:00
ETH,Ethereum,150.29,16377855974.169815,6027777721.176993,2019-12-09,00:00:00
ETH,Ethereum,147.43,16043706474.69232,5789441263.561269,2019-12-10,00:00:00
ETH,Ethereum,145.57,15849875150.02611,6047605226.725084,2019-12-11,00:00:00
ETH,Ethereum,143.12,15578842749.139772,5883082276.821148,2019-12-12,00:00:00
ETH,Ethereum,145.03,15788957248.11528,6766489316.62679,2019-12-13,00:00:00
ETH,Ethereum,144.62,15750794124.489826,5946736085.342134,2019-12-14,00:00:00
ETH,Ethereum,141.84,15443355857.400137,6322939248.375952,2019-12-15,00:00:00
ETH,Ethereum,142.21,15508762801.226492,6837194965.911324,2019-12-16,00:00:00
ETH,Ethereum,132.72,14450939875.930876,8956132139.815428,2019-12-17,00:00:00
ETH,Ethereum,121.77,13287532088.063696,9871891691.072153,2019-12-18,00:00:00
ETH,Ethereum,132.74,14431239759.79371,11532439096.28435,2019-12-19,00:00:00
ETH,Ethereum,128.08,13910360785.04459,7865020994.018279,2019-12-20,00:00:00
ETH,Ethereum,128.27,13960011409.004557,5979828257.7039175,2019-12-21,00:00:00
ETH,Ethereum,126.93,13835225941.813122,4862554350.74467,2019-12-22,00:00:00
ETH,Ethereum,132.18,14364983064.322144,7466406124.29696,2019-12-23,00:00:00
ETH,Ethereum,128.17,13932981482.574308,8703094374.30469,2019-12-24,00:00:00
ETH,Ethereum,127.73,13937886620.894697,7694981359.909612,2019-12-25,00:00:00
ETH,Ethereum,125.02,13638505587.030851,6446543347.919613,2019-12-26,00:00:00
ETH,Ethereum,125.61,13697038140.554945,7594710628.052688,2019-12-27,00:00:00
ETH,Ethereum,126.33,13773176348.366127,7290590722.529487,2019-12-28,00:00:00
ETH,Ethereum,128.07,13985982758.17354,6709535782.463888,2019-12-29,00:00:00
ETH,Ethereum,134.32,14666626034.39065,6514129764.108342,2019-12-30,00:00:00
ETH,Ethereum,131.46,14330460495.39055,8424570388.279623,2019-12-31,00:00:00
ETH,Ethereum,129.19,14097451631.783957,7103187150.687103,2020-01-01,00:00:00
ETH,Ethereum,130.48,14230588104.281237,6623732040.964472,2020-01-02,00:00:00
ETH,Ethereum,127.05,13859793329.814827,6497297884.22486,2020-01-03,00:00:00
ETH,Ethereum,133.7,14613194775.854177,9655245099.720835,2020-01-04,00:00:00
ETH,Ethereum,134.14,14636213160.069315,6958393690.018681,2020-01-05,00:00:00
ETH,Ethereum,135.01,14738834254.266087,7260645128.406949,2020-01-06,00:00:00
ETH,Ethereum,143.81,15692578635.119993,9514201882.396584,2020-01-07,00:00:00
ETH,Ethereum,143.02,15656491188.064734,9440938787.519835,2020-01-08,00:00:00
ETH,Ethereum,140.27,15364547561.67077,10095847759.294762,2020-01-09,00:00:00
ETH,Ethereum,137.86,14998595868.023438,7280640218.292043,2020-01-10,00:00:00
ETH,Ethereum,144.6,15647071448.436348,10273370788.312328,2020-01-11,00:00:00
ETH,Ethereum,142.18,15564837467.520994,9737605323.282524,2020-01-12,00:00:00
ETH,Ethereum,145.42,15859031094.44091,8488793477.5950365,2020-01-13,00:00:00
ETH,Ethereum,143.59,15715287657.358463,8019794567.486078,2020-01-14,00:00:00
ETH,Ethereum,165.99,18075462340.568443,18970204899.197784,2020-01-15,00:00:00
ETH,Ethereum,166.25,18104742352.015366,17862385531.73745,2020-01-16,00:00:00
ETH,Ethereum,163.81,17869543294.566414,14605493158.53319,2020-01-17,00:00:00
ETH,Ethereum,171.16,18727969032.79025,15915322019.78247,2020-01-18,00:00:00
ETH,Ethereum,174.24,19138755594.52358,15808136411.02366,2020-01-19,00:00:00
ETH,Ethereum,166.63,18220366702.244606,14003433869.000366,2020-01-20,00:00:00
ETH,Ethereum,166.94,18243871990.6739,10983216126.222286,2020-01-21,00:00:00
ETH,Ethereum,169.28,18460475135.804626,8267420452.9121065,2020-01-22,00:00:00
ETH,Ethereum,167.83,18358377435.95901,8809189828.884594,2020-01-23,00:00:00
ETH,Ethereum,162.52,17722969842.693172,9017537604.34573,2020-01-24,00:00:00
ETH,Ethereum,162.41,17777723072.283943,11043498594.604164,2020-01-25,00:00:00
ETH,Ethereum,160.67,17587666193.195988,8673816085.484137,2020-01-26,00:00:00
ETH,Ethereum,167.65,18279197138.315884,10518901915.39258,2020-01-27,00:00:00
ETH,Ethereum,169.74,18576520021.386745,12435457692.695446,2020-01-28,00:00:00
ETH,Ethereum,175.19,19212409346.36024,14300512538.139254,2020-01-29,00:00:00
ETH,Ethereum,173.71,19140249467.28951,15565369994.796808,2020-01-30,00:00:00
ETH,Ethereum,184.73,20090242968.224346,18170945326.39071,2020-01-31,00:00:00
ETH,Ethereum,179.23,19751392940.997242,18506953476.934044,2020-02-01,00:00:00
ETH,Ethereum,183.34,20079997942.89275,19083817630.29935,2020-02-02,00:00:00
ETH,Ethereum,188.55,20619310835.276108,21543158277.49522,2020-02-03,00:00:00
ETH,Ethereum,189.86,20791014743.301926,23519056716.26084,2020-02-04,00:00:00
ETH,Ethereum,188.84,20665245888.10715,21734656893.64477,2020-02-05,00:00:00
ETH,Ethereum,203.86,22414850796.683693,27708721578.171207,2020-02-06,00:00:00
ETH,Ethereum,212.73,23314707733.86607,30730370695.67516,2020-02-07,00:00:00
ETH,Ethereum,223.28,24407934017.312393,34073387340.7219,2020-02-08,00:00:00
ETH,Ethereum,223.3,24478412143.01876,35852075948.97941,2020-02-09,00:00:00
ETH,Ethereum,228.29,25011126326.73704,37065973224.819984,2020-02-10,00:00:00
ETH,Ethereum,224.15,24577280465.17777,40180881296.506096,2020-02-11,00:00:00
ETH,Ethereum,236.79,25966283262.662064,17260236147.946793,2020-02-12,00:00:00
ETH,Ethereum,264.03,29001954205.996136,25083848405.774593,2020-02-13,00:00:00
ETH,Ethereum,267.67,29312880235.867893,31919298278.23887,2020-02-14,00:00:00
ETH,Ethereum,284.23,31059453816.69378,32486783383.59592,2020-02-15,00:00:00
ETH,Ethereum,263.9,28909877146.05339,31021139510.840595,2020-02-16,00:00:00
ETH,Ethereum,262.16,28746450516.039288,26307305450.095947,2020-02-17,00:00:00
ETH,Ethereum,267.94,29075052114.63163,28621805406.267815,2020-02-18,00:00:00
ETH,Ethereum,281.95,31034929114.66128,33038477053.26572,2020-02-19,00:00:00
ETH,Ethereum,259.18,28662558273.135616,24634102799.07547,2020-02-20,00:00:00
ETH,Ethereum,257.99,28258309183.25315,34355959852.746918,2020-02-21,00:00:00
ETH,Ethereum,265.16,29114570356.366127,18672669187.760765,2020-02-22,00:00:00
ETH,Ethereum,261.0,28657670954.134422,14860160863.37393,2020-02-23,00:00:00
ETH,Ethereum,274.63,30135977087.940575,15734092874.96997,2020-02-24,00:00:00
ETH,Ethereum,265.24,28974292556.854683,21019871769.54907,2020-02-25,00:00:00
ETH,Ethereum,248.32,27274600634.783813,15216321566.877127,2020-02-26,00:00:00
ETH,Ethereum,224.81,24823014146.598347,20470479538.054836,2020-02-27,00:00:00
ETH,Ethereum,225.43,24879553838.25944,23994578699.806026,2020-02-28,00:00:00
ETH,Ethereum,227.71,25137364865.97101,19715536659.914295,2020-02-29,00:00:00
ETH,Ethereum,218.35,24105658618.96741,13967572974.821035,2020-03-01,00:00:00
ETH,Ethereum,218.94,24049874527.90718,16557363028.554333,2020-03-02,00:00:00
ETH,Ethereum,231.68,25392608994.495888,18301098060.91034,2020-03-03,00:00:00
ETH,Ethereum,223.96,24709361638.74632,19133763158.937866,2020-03-04,00:00:00
ETH,Ethereum,224.13,24635535324.34428,14844945103.395332,2020-03-05,00:00:00
ETH,Ethereum,228.08,25072941968.371387,16056678004.768778,2020-03-06,00:00:00
ETH,Ethereum,244.24,26861442576.626507,16938887970.316448,2020-03-07,00:00:00
ETH,Ethereum,237.38,26199142579.509506,15033855133.023136,2020-03-08,00:00:00
ETH,Ethereum,198.82,22145350491.45419,18839637103.648037,2020-03-09,00:00:00
ETH,Ethereum,200.85,22001125399.41239,17900321700.644154,2020-03-10,00:00:00
ETH,Ethereum,200.75,22178131746.591427,10622282127.512653,2020-03-11,00:00:00
ETH,Ethereum,194.22,21375073649.951973,14699687559.439268,2020-03-12,00:00:00
ETH,Ethereum,110.6,11956631650.303354,17357843633.111378,2020-03-13,00:00:00
ETH,Ethereum,132.57,14567054564.19822,24412190319.85676,2020-03-14,00:00:00
ETH,Ethereum,123.03,13505998666.239887,8678897518.712492,2020-03-15,00:00:00
ETH,Ethereum,124.6,13756072458.523424,10971643911.795376,2020-03-16,00:00:00
ETH,Ethereum,110.99,12178760413.015514,11161656313.89003,2020-03-17,00:00:00
ETH,Ethereum,117.22,12991193734.51619,10514054745.732649,2020-03-18,00:00:00
ETH,Ethereum,117.7,12900856057.87349,9829287702.00789,2020-03-19,00:00:00
ETH,Ethereum,136.81,15068113354.89011,13910341816.437582,2020-03-20,00:00:00
ETH,Ethereum,131.96,14451395504.502293,16267979993.668526,2020-03-21,00:00:00
ETH,Ethereum,131.94,14575207631.098148,12633534610.010733,2020-03-22,00:00:00
ETH,Ethereum,122.52,13499834314.773163,10177508398.873247,2020-03-23,00:00:00
ETH,Ethereum,135.59,14944699607.313162,11596650460.730272,2020-03-24,00:00:00
ETH,Ethereum,138.78,15385255695.77982,12119249137.978954,2020-03-25,00:00:00
ETH,Ethereum,136.23,15020580578.564753,10616935307.838089,2020-03-26,00:00:00
ETH,Ethereum,138.77,15277363230.972204,7749490793.658535,2020-03-27,00:00:00
ETH,Ethereum,130.29,14958737456.74538,10183491264.54011,2020-03-28,00:00:00
ETH,Ethereum,131.42,14468066254.835968,11067855577.856102,2020-03-29,00:00:00
ETH,Ethereum,125.32,13819843925.360764,7718875104.828544,2020-03-30,00:00:00
ETH,Ethereum,132.36,14615131244.892355,8469234427.790874,2020-03-31,00:00:00
ETH,Ethereum,133.24,14699970260.177477,7869741296.803818,2020-04-01,00:00:00
ETH,Ethereum,136.22,14896572551.520117,7848601147.336895,2020-04-02,00:00:00
ETH,Ethereum,141.45,15522802609.007648,13645052823.766476,2020-04-03,00:00:00
ETH,Ethereum,141.26,15597757554.270603,11621521038.709623,2020-04-04,00:00:00
ETH,Ethereum,144.2,15898519073.894499,9863619646.24454,2020-04-05,00:00:00
ETH,Ethereum,142.85,15770466064.128725,8271697077.94318,2020-04-06,00:00:00
ETH,Ethereum,169.86,18679968361.111393,15337221519.354977,2020-04-07,00:00:00
ETH,Ethereum,164.52,18166748814.85624,16711178690.848326,2020-04-08,00:00:00
ETH,Ethereum,172.8,19089126835.76443,12116309211.63937,2020-04-09,00:00:00
ETH,Ethereum,170.1,18787453383.948494,11971791025.372421,2020-04-10,00:00:00
ETH,Ethereum,157.74,17375118634.991734,14135915530.589357,2020-04-11,00:00:00
ETH,Ethereum,158.33,17489565908.771362,11128989594.360977,2020-04-12,00:00:00
ETH,Ethereum,158.86,17790409219.818943,13002801329.50846,2020-04-13,00:00:00
ETH,Ethereum,156.7,17316641314.145325,13286483792.048328,2020-04-14,00:00:00
ETH,Ethereum,158.27,17559917949.258163,11468431211.774742,2020-04-15,00:00:00
ETH,Ethereum,153.22,16933905371.155535,8578826590.313573,2020-04-16,00:00:00
ETH,Ethereum,171.78,18989526634.23506,17430629608.3789,2020-04-17,00:00:00
ETH,Ethereum,170.45,18844786940.26037,15220772945.895311,2020-04-18,00:00:00
ETH,Ethereum,187.14,20686869606.075146,14284812698.801844,2020-04-19,00:00:00
ETH,Ethereum,180.06,19894212517.443478,13763176713.456295,2020-04-20,00:00:00
ETH,Ethereum,170.7,18894679854.84961,15901061387.704433,2020-04-21,00:00:00
ETH,Ethereum,170.45,18883297426.60788,12178214643.078756,2020-04-22,00:00:00
ETH,Ethereum,182.28,20165266729.19022,14853382137.991045,2020-04-23,00:00:00
ETH,Ethereum,184.59,20371607313.859978,6903118239.477871,2020-04-24,00:00:00
ETH,Ethereum,187.34,20756708748.58927,13419651870.125168,2020-04-25,00:00:00
ETH,Ethereum,194.11,21449928671.504494,14452583265.899439,2020-04-26,00:00:00
ETH,Ethereum,197.23,21798344583.464844,13530756223.951258,2020-04-27,00:00:00
ETH,Ethereum,196.46,21715118585.744934,17659706480.60195,2020-04-28,00:00:00
ETH,Ethereum,197.15,21824818237.698734,14644384537.090769,2020-04-29,00:00:00
ETH,Ethereum,215.55,23796586177.48911,20966892392.04868,2020-04-30,00:00:00
ETH,Ethereum,205.56,22894189506.373463,23630952297.4432,2020-05-01,00:00:00
ETH,Ethereum,211.97,23540629181.114624,17137878522.355497,2020-05-02,00:00:00
ETH,Ethereum,213.94,23700169401.049606,14287655444.044804,2020-05-03,00:00:00
ETH,Ethereum,210.02,23254687127.813503,16158461349.767452,2020-05-04,00:00:00
ETH,Ethereum,206.83,22819858077.111965,17901489283.101368,2020-05-05,00:00:00
ETH,Ethereum,205.23,22740460359.466698,14345915703.711891,2020-05-06,00:00:00
ETH,Ethereum,200.25,22529347281.111214,18128961143.16994,2020-05-07,00:00:00
ETH,Ethereum,212.29,23678773321.927563,15142506242.294548,2020-05-08,00:00:00
ETH,Ethereum,211.69,23476076684.66088,18337241719.88773,2020-05-09,00:00:00
ETH,Ethereum,210.43,23328821609.133904,15514402336.324596,2020-05-10,00:00:00
ETH,Ethereum,188.14,20859785783.852856,19756507796.247448,2020-05-11,00:00:00
ETH,Ethereum,185.67,20616754314.258286,18768379406.38769,2020-05-12,00:00:00
ETH,Ethereum,189.31,20993946147.950317,13706747451.019007,2020-05-13,00:00:00
ETH,Ethereum,199.37,22169692740.7452,13403589148.76194,2020-05-14,00:00:00
ETH,Ethereum,203.21,22562017222.46954,18153298514.018234,2020-05-15,00:00:00
ETH,Ethereum,194.27,21656663418.09443,13130818660.241241,2020-05-16,00:00:00
ETH,Ethereum,200.58,22256509489.004852,11676763398.063229,2020-05-17,00:00:00
ETH,Ethereum,206.77,22938430778.9383,13449821514.26736,2020-05-18,00:00:00
ETH,Ethereum,214.36,23793534838.638046,13342260442.297512,2020-05-19,00:00:00
ETH,Ethereum,213.69,23656360817.218487,10220660537.90651,2020-05-20,00:00:00
ETH,Ethereum,209.92,23303624068.60854,10429639020.80288,2020-05-21,00:00:00
ETH,Ethereum,198.92,22089212414.442772,8110302356.370864,2020-05-22,00:00:00
ETH,Ethereum,206.23,22960218146.427925,10636959193.321962,2020-05-23,00:00:00
ETH,Ethereum,206.41,22943289960.014706,8524288901.148943,2020-05-24,00:00:00
ETH,Ethereum,200.69,22417907964.48714,10782742329.00735,2020-05-25,00:00:00
ETH,Ethereum,203.81,22639118588.39778,9317131818.625378,2020-05-26,00:00:00
ETH,Ethereum,200.96,22325672542.330963,8593529312.403248,2020-05-27,00:00:00
ETH,Ethereum,207.85,23085068545.910442,8773050350.183073,2020-05-28,00:00:00
ETH,Ethereum,219.59,24328143646.44253,12329460719.291054,2020-05-29,00:00:00
ETH,Ethereum,220.49,24504031642.684784,10335270102.499737,2020-05-30,00:00:00
ETH,Ethereum,242.71,27012940828.466957,13546265992.193748,2020-05-31,00:00:00
ETH,Ethereum,232.33,25671662155.409367,10887047331.601736,2020-06-01,00:00:00
ETH,Ethereum,248.04,27559451838.43636,12532381844.259752,2020-06-02,00:00:00
ETH,Ethereum,237.27,26414164713.757725,11228877888.97363,2020-06-03,00:00:00
ETH,Ethereum,244.13,27137533088.4328,9023955445.45879,2020-06-04,00:00:00
ETH,Ethereum,243.71,27105225697.6403,10063518956.568722,2020-06-05,00:00:00
ETH,Ethereum,240.25,26722521046.76495,8222827212.494165,2020-06-06,00:00:00
ETH,Ethereum,242.02,26923196533.750423,7581565794.828065,2020-06-07,00:00:00
ETH,Ethereum,244.23,27129407338.340355,9398819027.550787,2020-06-08,00:00:00
ETH,Ethereum,246.21,27441367803.298782,8129322897.065843,2020-06-09,00:00:00
ETH,Ethereum,243.85,27188436885.46926,8592468949.874516,2020-06-10,00:00:00
ETH,Ethereum,247.54,27480866985.686268,7584308101.602023,2020-06-11,00:00:00
ETH,Ethereum,232.0,25655172292.438347,12109538778.82486,2020-06-12,00:00:00
ETH,Ethereum,237.59,26414947184.76374,9191505535.416174,2020-06-13,00:00:00
ETH,Ethereum,238.29,26503078976.085632,6588386730.111501,2020-06-14,00:00:00
ETH,Ethereum,232.11,25856836267.17579,6517043494.317247,2020-06-15,00:00:00
ETH,Ethereum,231.02,25743924409.197376,9539612843.334753,2020-06-16,00:00:00
ETH,Ethereum,235.29,26206196967.82947,6857067974.879582,2020-06-17,00:00:00
ETH,Ethereum,233.86,26079437153.80169,6079869078.290233,2020-06-18,00:00:00
ETH,Ethereum,231.68,25847377552.221436,6063250096.3478,2020-06-19,00:00:00
ETH,Ethereum,228.96,25534271650.26011,6840801770.229276,2020-06-20,00:00:00
ETH,Ethereum,228.87,25501270877.342506,5400222130.457475,2020-06-21,00:00:00
ETH,Ethereum,227.79,25381090910.620564,4995955268.45639,2020-06-22,00:00:00
ETH,Ethereum,243.36,27083046206.889904,5973345536.2072935,2020-06-23,00:00:00
ETH,Ethereum,243.08,27097142032.576195,6291513184.395153,2020-06-24,00:00:00
ETH,Ethereum,234.56,26239099771.426495,8149316604.925404,2020-06-25,00:00:00
ETH,Ethereum,232.65,25963410301.573772,6321009243.432307,2020-06-26,00:00:00
ETH,Ethereum,229.64,25643178437.809326,6513998360.988546,2020-06-27,00:00:00
ETH,Ethereum,221.03,24650756780.212147,6164981016.058191,2020-06-28,00:00:00
ETH,Ethereum,225.12,25059706534.523754,5641785424.366106,2020-06-29,00:00:00
ETH,Ethereum,228.21,25465535919.172665,5792207632.621344,2020-06-30,00:00:00
ETH,Ethereum,225.59,25169333234.47631,5282884955.518924,2020-07-01,00:00:00
ETH,Ethereum,230.66,25738012877.807854,5307320170.136238,2020-07-02,00:00:00
ETH,Ethereum,226.57,25284990219.958416,4427853855.208807,2020-07-03,00:00:00
ETH,Ethereum,225.18,25132071680.625286,4553181088.144414,2020-07-04,00:00:00
ETH,Ethereum,229.09,25572481115.808292,4910504255.511211,2020-07-05,00:00:00
ETH,Ethereum,227.9,25442148685.628662,5250547694.457692,2020-07-06,00:00:00
ETH,Ethereum,241.53,26966777214.595856,7214622724.058187,2020-07-07,00:00:00
ETH,Ethereum,238.96,26667827703.348965,6390063707.992301,2020-07-08,00:00:00
ETH,Ethereum,246.86,27538955079.081337,6855809513.431496,2020-07-09,00:00:00
ETH,Ethereum,241.98,27017961197.637337,5454877568.354481,2020-07-10,00:00:00
ETH,Ethereum,240.95,26917385878.316235,4948468762.536561,2020-07-11,00:00:00
ETH,Ethereum,239.1,26712364780.153114,4350900773.68197,2020-07-12,00:00:00
ETH,Ethereum,241.77,26889793823.339703,5293860444.738397,2020-07-13,00:00:00
ETH,Ethereum,239.64,26757968884.421734,5773853723.2969055,2020-07-14,00:00:00
ETH,Ethereum,240.25,26870705032.694412,4794731175.010703,2020-07-15,00:00:00
ETH,Ethereum,238.66,26686755678.99533,4622070139.084404,2020-07-16,00:00:00
ETH,Ethereum,233.84,26142878196.66504,4836661397.807636,2020-07-17,00:00:00
ETH,Ethereum,232.78,26015174195.367386,4344879745.807146,2020-07-18,00:00:00
ETH,Ethereum,235.68,26352655621.666836,4349365185.3359585,2020-07-19,00:00:00
ETH,Ethereum,238.9,26715274452.48371,4452847140.177009,2020-07-20,00:00:00
ETH,Ethereum,236.06,26401433618.61543,5152984578.126705,2020-07-21,00:00:00
ETH,Ethereum,245.23,27404691587.94453,5121955556.196016,2020-07-22,00:00:00
ETH,Ethereum,263.76,29528105819.948067,6556501920.467992,2020-07-23,00:00:00
ETH,Ethereum,274.72,30714049723.16856,7634745874.600546,2020-07-24,00:00:00
ETH,Ethereum,279.43,31236557399.18939,7547527176.1284075,2020-07-25,00:00:00
ETH,Ethereum,305.04,34136825749.960796,10358352414.143063,2020-07-26,00:00:00
ETH,Ethereum,310.52,34754323492.16516,10227817625.90999,2020-07-27,00:00:00
ETH,Ethereum,320.48,35873239729.40686,15060479190.224041,2020-07-28,00:00:00
ETH,Ethereum,316.41,35422047874.02414,12462060871.173037,2020-07-29,00:00:00
ETH,Ethereum,317.54,35553131948.946304,10343143710.27412,2020-07-30,00:00:00
ETH,Ethereum,334.74,37564052087.124535,10534706857.54779,2020-07-31,00:00:00
ETH,Ethereum,346.0,38794882275.39032,11638423647.390888,2020-08-01,00:00:00
ETH,Ethereum,387.94,43411673380.48453,15379516251.5158,2020-08-02,00:00:00
ETH,Ethereum,370.73,41469942047.79405,15202899455.056835,2020-08-03,00:00:00
ETH,Ethereum,386.25,43272376856.193855,11174150665.410692,2020-08-04,00:00:00
ETH,Ethereum,389.38,43787281284.318275,12113993540.45853,2020-08-05,00:00:00
ETH,Ethereum,400.18,44844619093.01642,10578439440.459143,2020-08-06,00:00:00
ETH,Ethereum,394.54,44217734699.095276,11175559421.02824,2020-08-07,00:00:00
ETH,Ethereum,379.14,42541561650.30221,12469778424.949451,2020-08-08,00:00:00
ETH,Ethereum,391.48,43821378072.89572,7446547697.815684,2020-08-09,00:00:00
ETH,Ethereum,389.62,43682388559.8162,5940323179.041791,2020-08-10,00:00:00
ETH,Ethereum,395.21,44298575284.664795,12717549263.402819,2020-08-11,00:00:00
ETH,Ethereum,379.17,42639702440.41078,13124713653.81531,2020-08-12,00:00:00
ETH,Ethereum,387.5,43436076387.69582,12808587803.77308,2020-08-13,00:00:00
ETH,Ethereum,427.49,47693538253.1255,17422050835.673008,2020-08-14,00:00:00
ETH,Ethereum,438.76,49022330904.64755,15546677422.815374,2020-08-15,00:00:00
ETH,Ethereum,432.65,48462771178.61529,10265309385.857273,2020-08-16,00:00:00
ETH,Ethereum,433.43,48635333662.57019,12680404379.026093,2020-08-17,00:00:00
ETH,Ethereum,430.03,48259667903.08671,11697848303.8365,2020-08-18,00:00:00
ETH,Ethereum,422.11,47400903599.29812,12062999738.137259,2020-08-19,00:00:00
ETH,Ethereum,406.57,45642757811.590775,12854733824.945929,2020-08-20,00:00:00
ETH,Ethereum,416.47,46754739209.41609,10564357237.821798,2020-08-21,00:00:00
ETH,Ethereum,386.82,43434501400.18814,12518435194.162006,2020-08-22,00:00:00
ETH,Ethereum,395.89,44454504740.72998,10612983427.483643,2020-08-23,00:00:00
ETH,Ethereum,390.79,44021875258.788315,9775318835.217514,2020-08-24,00:00:00
ETH,Ethereum,408.27,45914782850.88361,11007565809.594412,2020-08-25,00:00:00
ETH,Ethereum,383.66,43097616381.47341,12857413913.19107,2020-08-26,00:00:00
ETH,Ethereum,385.75,43337732292.52325,10454041361.377256,2020-08-27,00:00:00
ETH,Ethereum,381.84,42903096293.90094,10466849103.532475,2020-08-28,00:00:00
ETH,Ethereum,395.14,44402928843.0099,10196208352.394411,2020-08-29,00:00:00
ETH,Ethereum,399.37,44884412904.61814,9631959320.390598,2020-08-30,00:00:00
ETH,Ethereum,428.3,48092923342.6494,12945668314.960146,2020-08-31,00:00:00
ETH,Ethereum,435.69,49098776608.15353,14228693735.746506,2020-09-01,00:00:00
ETH,Ethereum,475.68,54146717970.58548,18804560687.28111,2020-09-02,00:00:00
ETH,Ethereum,439.35,49401551509.00041,19315593282.634296,2020-09-03,00:00:00
ETH,Ethereum,383.69,43135808902.68998,17364384113.17322,2020-09-04,00:00:00
ETH,Ethereum,387.9,43627087090.328964,10260946593.268202,2020-09-05,00:00:00
ETH,Ethereum,334.47,37655618254.050865,22254663654.420143,2020-09-06,00:00:00
ETH,Ethereum,352.99,39710363028.2121,21920007828.96099,2020-09-07,00:00:00
ETH,Ethereum,351.88,39639961273.34071,14769191933.857542,2020-09-08,00:00:00
ETH,Ethereum,337.85,37835807856.34224,14799132842.838894,2020-09-09,00:00:00
ETH,Ethereum,351.23,39580368571.35996,13120851004.434223,2020-09-10,00:00:00
ETH,Ethereum,367.64,41300327191.463684,74747424441.3974,2020-09-11,00:00:00
ETH,Ethereum,373.91,42135842526.32081,12937594458.734825,2020-09-12,00:00:00
ETH,Ethereum,387.72,43393172173.54062,11465259432.878637,2020-09-13,00:00:00
ETH,Ethereum,365.7,41170490544.06533,13172306578.937866,2020-09-14,00:00:00
ETH,Ethereum,376.39,42353184458.585205,14124838468.354868,2020-09-15,00:00:00
ETH,Ethereum,364.69,41019180031.929504,12209389923.086823,2020-09-16,00:00:00
ETH,Ethereum,365.13,41136175614.140686,13298202038.469078,2020-09-17,00:00:00
ETH,Ethereum,388.8,43828530075.491394,16748693289.537083,2020-09-18,00:00:00
ETH,Ethereum,383.17,43009572687.415535,9883257470.927006,2020-09-19,00:00:00
ETH,Ethereum,385.47,43455110863.06883,11046298234.18736,2020-09-20,00:00:00
ETH,Ethereum,370.97,41929980576.65271,11369621273.059267,2020-09-21,00:00:00
ETH,Ethereum,341.28,38695806846.97656,14837815989.716738,2020-09-22,00:00:00
ETH,Ethereum,343.92,38679912764.2938,11967106210.545612,2020-09-23,00:00:00
ETH,Ethereum,321.08,36239170986.342445,9839917613.109154,2020-09-24,00:00:00
ETH,Ethereum,348.82,39314719146.84341,12209550797.233208,2020-09-25,00:00:00
